key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
5142,"raw tourmaline",0,"raw tourmalines",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be tourmaline.","Raw Tourmaline",21453,40,1,12,0,48,47,0,15000,999,False,False,False,False,742,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5143,"raw amber stone",0,"raw amber stones",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be amber.","Raw Amber",21453,40,1,12,0,48,47,0,15000,999,False,False,False,False,742,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5144,"raw spinel",0,"raw spinels",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be spinel.","Raw Spinel",21453,40,1,12,0,48,47,0,15000,999,False,False,False,False,742,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5145,"raw turquoise",0,"raw turquoises",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be turquoise.","Raw Turquoise",21453,40,1,12,0,48,47,0,15000,999,False,False,False,False,742,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5146,"raw ruby",0,"raw rubies",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be ruby.","Raw Ruby",21453,70,1,12,0,48,47,0,15000,999,False,False,False,False,1524,23,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5147,"raw diamond",0,"raw diamonds",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be diamond.","Raw Diamond",21453,70,1,12,0,48,47,0,15000,999,False,False,False,False,1524,23,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5148,"raw emerald",0,"raw emeralds",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be emerald.","Raw Emerald",21453,70,1,12,0,48,47,0,15000,999,False,False,False,False,1524,23,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5149,"raw topaz",0,"raw topazes",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be topaz.","Raw Topaz",21453,70,1,12,0,48,47,0,15000,999,False,False,False,False,1524,23,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5150,"raw iolite",0,"raw iolites",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be iolite.","Raw Iolite",21453,70,1,12,0,48,47,0,15000,999,False,False,False,False,1524,23,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5151,"raw sapphire",0,"raw sapphires",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be sapphire.","Raw Sapphire",21453,70,1,12,0,48,47,0,15000,999,False,False,False,False,1524,23,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5152,"fire rock",0,"fire rocks",0,0,1,0,0,"An uncut, unpolished stone imbued with aetheric fire energy.","Fire Rock",21451,22,1,12,0,48,47,0,15000,999,False,False,False,False,168,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5153,"ice rock",0,"ice rocks",0,1,1,0,0,"An uncut, unpolished stone imbued with aetheric ice energy.","Ice Rock",21451,22,1,12,0,48,47,0,15000,999,False,False,False,False,168,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5154,"wind rock",0,"wind rocks",0,0,1,0,0,"An uncut, unpolished stone imbued with aetheric wind energy.","Wind Rock",21451,22,1,12,0,48,47,0,15000,999,False,False,False,False,168,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5155,"earth rock",0,"earth rocks",0,1,1,0,0,"An uncut, unpolished stone imbued with aetheric earth energy.","Earth Rock",21451,22,1,12,0,48,47,0,15000,999,False,False,False,False,168,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5156,"lightning rock",0,"lightning rocks",0,0,1,0,0,"An uncut, unpolished stone imbued with aetheric lightning energy.","Lightning Rock",21451,22,1,12,0,48,47,0,15000,999,False,False,False,False,168,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5157,"water rock",0,"water rocks",0,0,1,0,0,"An uncut, unpolished stone imbued with aetheric water energy.","Water Rock",21451,22,1,12,0,48,47,0,15000,999,False,False,False,False,168,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5158,"astral rock",0,"astral rocks",0,1,1,0,0,"An uncut, unpolished stone imbued with an unbalanced elemental aspect tipping towards astral.","Astral Rock",21251,55,1,12,0,48,47,0,15000,999,False,False,False,False,1197,18,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5159,"handful of red quartz",0,"handfuls of red quartz",0,0,1,0,0,"Several small pieces of deep red unpolished quartz.","Red Quartz",21456,145,1,12,0,48,47,0,15000,999,False,False,False,False,861,13,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5160,"handful of blue quartz",0,"handfuls of blue quartz",0,0,1,0,0,"Several small pieces of deep blue unpolished quartz.","Blue Quartz",21457,160,1,12,0,48,47,0,15000,999,False,False,False,False,950,15,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5161,"handful of green quartz",0,"handfuls of green quartz",0,0,1,0,0,"Several small pieces of deep green unpolished quartz.","Green Quartz",21459,136,1,16,0,48,47,0,15000,999,False,False,False,False,807,13,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5162,"handful of yellow quartz",0,"handfuls of yellow quartz",0,0,1,0,0,"Several small pieces of bright-yellow unpolished quartz.","Yellow Quartz",21458,125,1,16,0,48,47,0,15000,999,False,False,False,False,742,12,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5163,"handful of violet quartz",0,"handfuls of violet quartz",0,0,1,0,0,"Several small pieces of deep purple unpolished quartz.","Violet Quartz",21461,160,1,12,0,48,47,0,15000,999,False,False,False,False,950,15,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5164,"handful of indigo quartz",0,"handfuls of indigo quartz",0,0,1,0,0,"Several small pieces of light-blue unpolished quartz.","Indigo Quartz",21460,9,1,16,0,48,47,0,15000,999,False,False,False,False,11,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5165,"handful of white quartz",0,"handfuls of white quartz",0,0,1,0,0,"Several small pieces of milky white unpolished quartz.","White Quartz",21463,9,1,16,0,48,47,0,15000,999,False,False,False,False,11,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5166,"handful of black quartz",0,"handfuls of black quartz",0,0,1,0,0,"Several small pieces of black unpolished quartz.","Black Quartz",21462,9,1,16,0,48,47,0,15000,999,False,False,False,False,11,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5167,"uncultured pearl",0,"uncultured pearls",0,1,1,0,0,"A pearl found growing naturally in a bivalve mollusk.","Uncultured Pearl",21287,37,1,16,0,48,47,0,15000,999,False,False,False,False,651,10,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5168,"piece of jade",0,"pieces of jade",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be jade.","Jade",21252,40,1,12,0,48,47,0,15000,999,False,False,False,False,742,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5169,"sunstone",0,"sunstones",0,0,1,0,0,"A red jewel.","Sunstone",21280,15,1,12,0,48,47,0,20000,999,False,False,False,False,135,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5170,"danburite",0,"danburites",0,0,1,0,0,"A transparent jewel.","Danburite",21287,15,1,12,0,48,47,0,20000,999,False,False,False,False,135,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5171,"malachite",0,"malachites",0,0,1,0,0,"A green jewel.","Malachite",21285,15,1,12,0,48,47,0,20000,999,False,False,False,False,135,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5172,"sphene",0,"sphene",0,0,1,0,0,"A yellow jewel.","Sphene",21279,15,1,12,0,48,47,0,20000,999,False,False,False,False,135,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5173,"fluorite",0,"fluorites",0,0,1,0,0,"A purple jewel.","Fluorite",21282,15,1,12,0,48,47,0,20000,999,False,False,False,False,135,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5174,"lapis lazuli",0,"lapides lazuli",0,0,1,0,0,"A blue jewel.","Lapis Lazuli",21276,15,1,12,0,48,47,0,20000,999,False,False,False,False,135,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5175,"garnet",0,"garnets",0,0,1,0,0,"A red jewel.","Garnet",21277,31,1,12,0,48,47,0,20000,999,False,False,False,False,796,12,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5176,"goshenite",0,"goshenites",0,0,1,0,0,"A transparent jewel.","Goshenite",21278,31,1,12,0,48,47,0,20000,999,False,False,False,False,796,12,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5177,"peridot",0,"peridots",0,0,1,0,0,"A green jewel.","Peridot",21268,31,1,12,0,48,47,0,20000,999,False,False,False,False,796,12,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5178,"heliodor",0,"heliodors",0,0,1,0,0,"A yellow jewel.","Heliodor",21283,31,1,12,0,48,47,0,20000,999,False,False,False,False,796,12,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5179,"amethyst",0,"amethysts",0,1,1,0,0,"A purple jewel.","Amethyst",21288,31,1,12,0,48,47,0,20000,999,False,False,False,False,796,12,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5180,"aquamarine",0,"aquamarines",0,1,1,0,0,"A blue jewel.","Aquamarine",21291,31,1,12,0,48,47,0,20000,999,False,False,False,False,796,12,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5181,"rubellite",0,"rubellites",0,0,1,0,0,"A red jewel.","Rubellite",21284,40,1,12,0,48,47,0,20000,999,False,False,False,False,1215,19,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5182,"zircon",0,"zircons",0,0,1,0,0,"A transparent jewel.","Zircon",21275,40,1,12,0,48,47,0,20000,999,False,False,False,False,1215,19,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5183,"tourmaline",0,"tourmalines",0,0,1,0,0,"A green jewel.","Tourmaline",21293,40,1,12,0,48,47,0,20000,999,False,False,False,False,1215,19,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5184,"piece of amber",0,"pieces of amber",0,0,1,0,0,"A yellow jewel.","Amber",21270,40,1,12,0,48,47,0,20000,999,False,False,False,False,1215,19,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5185,"spinel",0,"spinels",0,0,1,0,0,"A purple jewel.","Spinel",21281,40,1,12,0,48,47,0,20000,999,False,False,False,False,1215,19,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5186,"turquoise",0,"turquoises",0,0,1,0,0,"A blue jewel.","Turquoise",21271,40,1,12,0,48,47,0,20000,999,False,False,False,False,1215,19,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5187,"ruby",0,"rubies",0,0,1,0,0,"A red jewel.","Ruby",21269,90,1,12,0,48,47,0,20000,999,False,False,False,False,3207,49,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5188,"diamond",0,"diamonds",0,0,1,0,0,"A transparent jewel.","Diamond",21272,90,1,12,0,48,47,0,20000,999,False,False,False,False,3207,49,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5189,"emerald",0,"emeralds",0,1,1,0,0,"A green jewel.","Emerald",21290,90,1,12,0,48,47,0,20000,999,False,False,False,False,3207,49,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5190,"topaz",0,"topazes",0,0,1,0,0,"A yellow jewel.","Topaz",21292,90,1,12,0,48,47,0,20000,999,False,False,False,False,3207,49,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5191,"iolite",0,"iolites",0,1,1,0,0,"A purple jewel.","Iolite",21286,90,1,12,0,48,47,0,20000,999,False,False,False,False,3207,49,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5192,"sapphire",0,"sapphires",0,0,1,0,0,"A blue jewel.","Sapphire",21289,90,1,12,0,48,47,0,20000,999,False,False,False,False,3207,49,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5193,"pearl",0,"pearls",0,0,1,0,0,"A milky white pearl.","Pearl",21273,37,1,12,0,48,47,0,20000,999,False,False,False,False,1065,16,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5194,"black pearl",0,"black pearls",0,0,1,0,0,"A jet black pearl.","Black Pearl",21274,48,1,12,0,48,47,0,20000,999,False,False,False,False,1659,25,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5195,"nephrite",0,"nephrites",0,0,1,0,0,"A soft piece of jade.","Nephrite",21295,13,1,16,0,48,47,0,20000,999,False,False,False,False,111,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5196,"jadeite",0,"jadeites",0,0,1,0,0,"A hard piece of jade.","Jadeite",21295,40,1,12,0,48,47,0,20000,999,False,False,False,False,1215,19,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5197,"marbled eye",0,"marbled eyes",0,0,1,0,0,"A polished stone sphere containing several elementally charged layers.","Marbled Eye",21267,3,1,12,0,48,47,0,25000,999,False,False,False,False,10,1,False,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5198,"eye of fire",0,"eyes of fire",0,1,1,0,0,"A polished stone sphere elementally aspected to fire.","Eye of Fire",21253,22,1,12,0,48,47,0,25000,999,False,False,False,False,100,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5199,"eye of ice",0,"eyes of ice",0,1,1,0,0,"A polished stone sphere elementally aspected to ice.","Eye of Ice",21258,22,1,12,0,48,47,0,25000,999,False,False,False,False,100,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
